System Name,Postsecondary Education Complaint System,,,,,,,,,,,,
Report Title,Complaint Cases Summary,,,,,,,,,,,,
Report Date,03/30/2016,,,,,,,,,,,,
,,,,,,,,,,,,,
Date Range (min),01/01/2014,,,,,,,,,,,,
Date Range (max),03/30/2016,,,,,,,,,,,,
 ,,,,,,,,,,,,,
Case ID,Level,Status,Case Owner,School,OPEID,Facility Code,School City,School State,Submitted,Closed,Closed Reason,Issues,Education Benefits
VA1194,Level 3,Closed,"Holbrook, Robert",Z,,00000000,,,1/30/14,3/12/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1195,Level 3,Closed,"Holbrook, Robert",DEPAUL UNIVERSITY,00167100,31915113,CHICAGO,IL,1/30/14,6/2/14,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1196,Level 3,Closed,"Holbrook, Robert",Z,,00000000,,,1/30/14,3/12/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1197,Level 3,Closed,"Holbrook, Robert",ATLANTA TECHNICAL COLLEGE,00854300,14900411,Atlanta,GA,1/30/14,3/19/14,Invalid," Recruiting/Marketing Practices, Other", Veterans Retraining Assistance Program (VRAP)
VA1198,Level 3,Closed,"Holbrook, Robert",LOS ANGELES CITY COLLEGE,00122300,149A1405,LOS ANGELES,CA,1/30/14,1/5/15,Invalid, Financial Issues (e.g. Tuition/Fee charges), Veterans Retraining Assistance Program (VRAP)
VA1199,Level 2,Closed,"Upshaw, Ladina",ARIZONA WESTERN COLLEGE,00107100,14911403,YUMA,AZ,1/30/14,4/24/14,Invalid," Recruiting/Marketing Practices, Other", Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA1200,Level 3,Closed,"Banks, Ursula",CENTRAL NEW MEXICO COMMUNITY COLLEGE,00474200,14903431,ALBUQUERQUE,NM,1/30/14,9/30/14,Resolved, Other, Veterans Retraining Assistance Program (VRAP)
USA1201,Level 3,Closed,"Holbrook, Robert",INDIANA UNIVERSITY PURDUE UNIVERSITY AT INDIANAPOL,00181300,,INDIANAPOLIS,IN,1/30/14,7/24/14,Resolved, Financial Issues, Post-9/11 (CH 33)
VA1202,Level 3,Closed,"Holbrook, Robert",ALLIED HEALTH INSTITUTE,04135900,249D4410,NORTH LAUDERDALE,FL,1/30/14,6/10/14,Resolved," Transfer of Credits, Accreditation", Post-9/11 GI Bill (Ch. 33)
VA1203,Level 3,Closed,"Holbrook, Robert",CENTRAL CAROLINA TECHNICAL COLLEGE,00399500,14923440,SUMTER,SC,1/30/14,5/23/14,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA1205,Level 3,Closed,"Holbrook, Robert",RICHLAND COMMUNITY COLLEGE,01087900,14954413,DECATUR,IL,1/30/14,2/11/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1206,Level 3,Closed,"Holbrook, Robert",VALENCIA COLLEGE,00675000,14929410,ORLANDO,FL,1/30/14,6/10/14,Resolved, Recruiting/Marketing Practices, Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA1207,Level 3,Closed,"Holbrook, Robert",PENN STATE UNIVERSITY - UNIVERSITY PARK,00332900,11939138,UNIVERSITY PARK,PA,1/30/14,2/11/14,Invalid, Other, Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA1208,Level 3,Closed,"Beamon, Lakita",SAINT LEO UNIVERSITY - GAINESVILLE CENTER,00152600,31818110,GAINESVILLE,FL,1/30/14,2/20/14,Invalid," Student Loans, Refund Issues"," Tuition Assistance Top-Up, Federal Tuition Assistance (TA)"
VA1209,Level 3,Closed,"Holbrook, Robert",KEISER UNIVERSITY-FT MYERS,02151900,31829910,FT MYERS,FL,1/30/14,7/24/14,Resolved," Recruiting/Marketing Practices, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1211,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX (MAIN),02098800,21904103,TEMPE,AZ,1/30/14,3/27/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1212,Level 3,Closed,"Holbrook, Robert",DEVRY UNIVERSITY ONLINE,01072731,21805113,NAPERVILLE,IL,1/30/14,6/10/14,Resolved, Student Loans," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA1213,Level 3,Closed,"Holbrook, Robert",NORTH CENTRAL TEXAS COLLEGE,00355800,14906443,GAINESVILLE,TX,1/30/14,2/18/15,Resolved," Transfer of Credits, Change in degree plan/requirements, Refund Issues", Post-9/11 GI Bill (Ch. 33)
VA1214,Level 3,Closed,"Beamon, Lakita",ITT TECHNICAL INSTITUTE-HIGH POINT,00732983,21904233,HIGH POINT,NC,1/30/14,2/25/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1215,Level 3,Closed,"Banks, Ursula",FLORIDA STATE COLLEGE AT JACKSONVILLE,00148400,11969110,JACKSONVILLE,FL,1/30/14,3/20/14,Invalid," Student Loans, Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1217,Level 3,Closed,"Holbrook, Robert",DMACC Urban,,,Des Moines,IA,1/30/14,3/27/14,Invalid," Quality of Education, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA1218,Level 3,Closed,"Beamon, Lakita",COMMUNITY COLLEGE OF DENVER,00954200,14923406,DENVER,CO,1/30/14,2/25/14,Invalid, Accreditation, Veterans Retraining Assistance Program (VRAP)
VA1219,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX  (SAN DIEGO),02098883,21891705,SAN DIEGO,CA,1/30/14,3/27/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1220,Level 3,Closed,"Beamon, Lakita",PACE UNIVERSITY,00279100,31874732,NEW YORK,NY,1/30/14,2/25/14,Information Only," Release of Transcripts, Refund Issues", Post-9/11 GI Bill (Ch. 33)
VA1222,Level 3,Closed,"Holbrook, Robert",CLOVER PARK TECHNICAL COLLEGE,00575200,14957447,LAKEWOOD,WA,1/30/14,3/24/14,Resolved, Quality of Education, Post-9/11 GI Bill (Ch. 33)
VA1223,Level 3,Closed,"Holbrook, Robert",COLORADO TECHNICAL UNIVERSITY ONLINE CAMPUS,01014805,21809306,COLORADO SPRINGS,CO,1/30/14,3/27/14,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA1224,Level 3,Closed,"Griffin, Bridget",PENN FOSTER CAREER SCHOOL,,28003138,Scranton,PA,1/30/14,1/23/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1225,Level 3,Closed,"Holbrook, Robert",LIMESTONE COLLEGE (COLUMBIA),00343600,31002140,COLUMBIA,SC,1/30/14,8/5/14,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1226,Level 3,Closed,"Holbrook, Robert",AMERICAN COLLEGE OF TECHNOLOGY,04118700,24951025,ST. JOSEPH,MO,1/30/14,6/10/14,Resolved, Other, Veterans Retraining Assistance Program (VRAP)
VA1227,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX (ONLINE),12098850,21907103,PHOENIX,AZ,1/30/14,3/27/14,Information Only, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1228,Level 3,Closed,"Holbrook, Robert",ATLANTA TECHNICAL COLLEGE,00854300,14900411,Atlanta,GA,1/30/14,8/5/14,Resolved," Accreditation, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA1229,Level 2,Closed,"Upshaw, Ladina",PORTLAND STATE UNIVERSITY,00321600,11919137,Portland,OR,1/30/14,4/24/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA1230,Level 3,Closed,"Holbrook, Robert",CONCORDE CAREER COLLEGE,00887100,24942406,AURORA,CO,1/30/14,3/24/14,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1231,Level 3,Closed,"Banks, Ursula",NORTH CAROLINA STATE UNIVERSITY,00297200,11001433,RALEIGH,NC,1/30/14,3/27/14,Invalid, Refund Issues," Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)"
VA1232,Level 3,Closed,"Beamon, Lakita",AMERICAN COLLEGE OF TECHNOLOGY,04118700,24951025,ST. JOSEPH,MO,1/30/14,2/25/14,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA1233,Level 3,Closed,"Banks, Ursula",Mount San Jacinto College,,,,,1/30/14,3/27/14,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA1235,Level 3,Closed,"Banks, Ursula",NORTH SEATTLE COMMUNITY COLLEGE,00970400,14924447,SEATTLE,WA,1/30/14,3/27/14,Invalid, Recruiting/Marketing Practices, Veterans Retraining Assistance Program (VRAP)
VA1236,Level 3,Closed,"Holbrook, Robert",None,,,,,1/30/14,1/5/15,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA1237,Level 3,Closed,"Griffin, Bridget",HILLSBOROUGH COMMUNITY COLLEGE-YBOR CITY CAMPUS,,14805310,TAMPA,FL,1/30/14,3/11/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1238,Level 3,Closed,"Beamon, Lakita",CALIFORNIA STATE UNIVERSITY-SAN MARCOS,03011300,11801005,SAN MARCOS,CA,1/30/14,2/25/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1239,Level 3,Closed,"Griffin, Bridget",NEW HORIZONS CLC MIAMI,,25463410,MIAMI,FL,1/30/14,2/17/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1240,Level 3,Closed,"Holbrook, Robert","THE ART INSTITUTE OF CALIFORNIA-SAN DIEGO, A CAMPUS OF ARGOSY UNIVERSITY",02179947,21112105,SAN DIEGO,CA,1/30/14,12/15/14,Resolved," Quality of Education, Change in degree plan/requirements, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1241,Level 3,Closed,"Banks, Ursula",OHIO BUSINESS COLLEGE - COLUMBUS,02158503,24806335,COLUMBUS,OH,1/30/14,3/27/14,Invalid," Other, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA1242,Level 3,Closed,"Holbrook, Robert",FLORIDA STATE COLLEGE AT JACKSONVILLE,00148400,11969110,Jacksonville,FL,1/30/14,2/25/14,Invalid," Other, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Selected Reserve (MGIB-SR) (Ch. 1606), Reserve Educational Assistance Program (REAP) (Ch. 1607)"
VA1243,Level 2,Closed,"Upshaw, Ladina",FIU,,,Miami,FL,1/31/14,2/24/14,Invalid, Other, Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA1244,Level 3,Closed,"Holbrook, Robert",VIRGINIA COLLEGE - JACKSONVILLE,03010618,219B6110,JACKSONVILLE,FL,1/31/14,5/29/14,Resolved," Release of Transcripts, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1246,Level 3,Closed,"Holbrook, Robert",PIEDMONT TECHNICAL COLLEGE,00399200,14928440,GREENWOOD,SC,1/31/14,4/28/14,Resolved," Recruiting/Marketing Practices, Student Loans, Accreditation, Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA1247,Level 3,Closed,"Holbrook, Robert",Z,,00000000,,,1/31/14,3/14/14,Invalid, Other, Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA1248,Level 3,Closed,"Holbrook, Robert",PHOENIX COLLEGE,00107800,14909403,PHOENIX,AZ,1/31/14,5/29/14,Resolved," Other, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA1249,Level 3,Closed,"Banks, Ursula",Eastern West Virginia community college,,,,WV,1/31/14,3/27/14,Invalid," Change in degree plan/requirements, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1251,Level 3,Closed,"Holbrook, Robert",COLORADO TECHNICAL UNIVERSITY ONLINE CAMPUS,01014805,21809306,COLORADO SPRINGS,CO,1/31/14,3/20/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1252,Level 3,Closed,"Holbrook, Robert",ECPI UNIVERSITY - NEWPORT NEWS,01019800,21953546,NEWPORT NEWS,VA,1/31/14,6/2/14,Resolved," Recruiting/Marketing Practices, Quality of Education, Transfer of Credits, Accreditation, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1253,Level 3,Closed,"Holbrook, Robert",AMERICAN PUBLIC UNIVERSITY SYSTEM *(AMERICAN MILITARY UNIVERSITY)*,03819300,21913148,CHARLES TOWN,WV,1/31/14,3/14/14,Information Only, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1254,Level 3,Closed,"Holbrook, Robert",DEVRY UNIVERSITY (SHERMAN OAKS),01072707,21804505,SHERMAN OAKS,CA,1/31/14,5/28/14,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1255,Level 3,Closed,"Holbrook, Robert",STARK STATE COLLEGE,01088100,149D7435,CANTON,OH,1/31/14,8/4/14,Resolved, Financial Issues (e.g. Tuition/Fee charges)," Veterans Retraining Assistance Program (VRAP), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA1257,Level 3,Closed,"Barton, Allison",HARRINGTON COLLEGE OF DESIGN,02055200,21986913,CHICAGO,IL,1/31/14,3/20/14,Invalid, Other, Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA1259,Level 3,Closed,"Barton, Allison",UNIVERSITY OF PHOENIX  (SAN DIEGO),02098883,21891705,SAN DIEGO,CA,1/31/14,3/20/14,Invalid, Other," Veterans Retraining Assistance Program (VRAP), Post-9/11 GI Bill (Ch. 33)"
VA1260,Level 3,Closed,"Beamon, Lakita",BALTIMORE CITY COMMUNITY COLLEGE,00206100,14904420,BALTIMORE,MD,1/31/14,2/25/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Veterans Retraining Assistance Program (VRAP)
VA1261,Level 3,Closed,"Barton, Allison",CUYAMACA COLLEGE,02111300,14971405,EL CAJON,CA,1/31/14,3/20/14,Invalid, Other, Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA1262,Level 3,Closed,"Holbrook, Robert",BROOKDALE COMMUNITY COLLEGE,00840400,14904130,Lincroft,NJ,1/31/14,4/9/14,Resolved," Student Loans, Transfer of Credits, Accreditation"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA1263,Level 3,Closed,"Barton, Allison",STAR TRUCK DRIVING SCHOOL-AURORA,,25058813,AURORA,IL,1/31/14,3/20/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Veterans Retraining Assistance Program (VRAP)
VA1264,Level 3,Closed,"Beamon, Lakita",LAKE SUPERIOR COLLEGE,00575700,14928423,DULUTH,MN,1/31/14,2/25/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1265,Level 3,Closed,"Barton, Allison",UNIVERSITY OF PHOENIX (MAIN),02098800,21904103,TEMPE,AZ,1/31/14,3/20/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1266,Level 3,Closed,"Holbrook, Robert",TEXAS A AND M UNIVERSITY,00363200,11028943,COLLEGE STATION,TX,1/31/14,7/3/14,Resolved," Recruiting/Marketing Practices, Change in degree plan/requirements, Other", Post-9/11 GI Bill (Ch. 33)
VA1267,Level 3,Closed,"Holbrook, Robert",ARIZONA STATE UNIVERSITY,00108100,11905103,TEMPE,AZ,1/31/14,3/20/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1268,Level 3,Closed,"Beamon, Lakita",CAMERON UNIVERSITY,00315000,11003136,LAWTON,OK,1/31/14,2/26/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1270,Level 2,Closed,"Upshaw, Ladina",COLUMBIA COLLEGE,00245600,31400225,COLUMBIA,MO,1/31/14,4/24/14,Invalid," Student Loans, Quality of Education, Post-graduation Job Opportunities", Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA1271,Level 3,Closed,"Barton, Allison",Coastal Carolina Community Collage,,,Jacksonville,NC,1/31/14,3/20/14,Invalid," Other, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA1272,Level 3,Closed,"Holbrook, Robert",WYOTECH (LONG BEACH),,24803005,LONG BEACH,CA,1/31/14,6/2/14,Resolved," Recruiting/Marketing Practices, Quality of Education, Transfer of Credits, Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1273,Level 3,Closed,"Holbrook, Robert",NEW ENGLAND INSTITUTE OF TECHNOLOGY,00784500,31907439,East Greenwich,RI,1/31/14,1/13/15,Resolved," Recruiting/Marketing Practices, Student Loans, Refund Issues", Post-9/11 GI Bill (Ch. 33)
VA1274,Level 3,Closed,"Beamon, Lakita",HUTCHINSON COMMUNITY COLLEGE,00192300,14904416,HUTCHINSON,KS,1/31/14,2/26/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1275,Level 3,Closed,"Holbrook, Robert",SAN JOSE CITY COLLEGE,00128200,14951405,SAN JOSE,CA,1/31/14,4/9/14,Invalid," Other, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA1277,Level 3,Closed,"Barton, Allison",IVY TECH COMMUNITY COLLEGE OF INDIANA - INDIANAPOLIS,00991700,14909414,INDIANAPOLIS,IN,1/31/14,3/20/14,Invalid," Other, Refund Issues", Veterans Retraining Assistance Program (VRAP)
VA1278,Level 3,Closed,"Holbrook, Robert","THE ART INSTITUTE OF CALIFORNIA-SAN DIEGO, A CAMPUS OF ARGOSY UNIVERSITY",02179947,21112105,SAN DIEGO,CA,1/31/14,6/10/14,Resolved, Quality of Education, Post-9/11 GI Bill (Ch. 33)
VA1279,Level 3,Closed,"Griffin, Bridget",HOLYOKE COMMUNITY COLLEGE,00217000,14906421,HOLYOKE,MA,1/31/14,2/18/15,Resolved," Grade Policy, Other"," Veterans Retraining Assistance Program (VRAP), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA1280,Level 3,Closed,"Beamon, Lakita",PIMA MEDICAL INSTITUTE,02217103,24906431,ALBUQUERQUE,NM,1/31/14,2/26/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1281,Level 3,Closed,"Barton, Allison","EVEREST UNIVERSITY ONLINE- TPA, E HILLSBOROUGH AVE",,21819310,TAMPA,FL,1/31/14,3/20/14,Invalid," Recruiting/Marketing Practices, Accreditation, Financial Issues (e.g. Tuition/Fee charges)"," Tuition Assistance Top-Up, Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)"
VA1282,Level 2,Closed,"Upshaw, Ladina",chinmade unversity,,,,,1/31/14,3/5/14,Invalid, Other," Post-9/11 GI Bill (Ch. 33), Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)"
VA1283,Level 3,Closed,"Barton, Allison",HARTNELL COLLEGE,00120900,14966405,SALINAS,CA,1/31/14,3/20/14,Invalid, Accreditation, Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA1284,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX (ONLINE),12098850,21907103,PHOENIX,AZ,1/31/14,6/2/14,Resolved," Release of Transcripts, Other", Post-9/11 GI Bill (Ch. 33)
VA1285,Level 3,Closed,"Griffin, Bridget",COLORADO TECHNICAL UNIVERSITY ONLINE CAMPUS,01014805,21809306,COLORADO SPRINGS,CO,1/31/14,2/18/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA1286,Level 3,Closed,"Beamon, Lakita",FORTIS COLLEGE,02190702,24946503,PHOENIX,AZ,1/31/14,2/26/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1287,Level 3,Closed,"Barton, Allison",UNIVERSITY OF MARYLAND BALTIMORE COUNTY,00210500,11801620,BALTIMORE,MD,1/31/14,3/20/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1288,Level 3,Closed,"Holbrook, Robert",AMERICAN TRADE SCHOOL,04174800,25595725,ST. ANN,MO,1/31/14,6/2/14,Resolved, Financial Issues (e.g. Tuition/Fee charges), Veterans Retraining Assistance Program (VRAP)
VA1289,Level 3,Closed,"Barton, Allison",AZUSA PACIFIC UNIVERSITY,00111700,31950105,AZUSA,CA,1/31/14,3/20/14,Invalid," Student Loans, Other"," Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30), Montgomery GI Bill - Selected Reserve (MGIB-SR) (Ch. 1606), Reserve Educational Assistance Program (REAP) (Ch. 1607), Federal Tuition Assistance (TA), State Funded Tuition Assistance (TA) for Service members performing Active Guard and Reserve (AGR) duties"
VA1290,Level 3,Closed,"Griffin, Bridget",NEW HORIZONS COMPUTER LEARNING CENTER,,25529817,LEXINGTON,KY,1/31/14,3/3/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Veterans Retraining Assistance Program (VRAP)
VA1291,Level 3,Closed,"Holbrook, Robert",AMERICAN TRADE SCHOOL,04174800,25595725,ST. ANN,MO,1/31/14,6/20/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Veterans Retraining Assistance Program (VRAP)
VA1293,Level 3,Closed,"Barton, Allison",TEMPLE COLLEGE,00362700,14949443,TEMPLE,TX,1/31/14,3/20/14,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA1294,Level 3,Closed,"Beamon, Lakita",ITT TECHNICAL INSTITUTE- OMAHA,00732924,21000227,OMAHA,NE,1/31/14,3/20/14,Invalid," Quality of Education, Grade Policy, Change in degree plan/requirements, Release of Transcripts", Post-9/11 GI Bill (Ch. 33)
VA1295,Level 3,Closed,"Holbrook, Robert",VINCENNES UNIVERSITY,00184300,14901414,VINCENNES,IN,1/31/14,9/3/14,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1296,Level 3,Closed,"Beamon, Lakita",PALM BEACH STATE COLLEGE-SOUTH CAMPUS BOCA RATON,00151200,14807310,BOCA RATON,FL,1/31/14,2/26/14,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA1297,Level 3,Closed,"Barton, Allison",UNIVERSITY OF ARKANSAS AT LITTLE ROCK,00110100,11811404,LITTLE ROCK,AR,1/31/14,3/20/14,Invalid," Other, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA1299,Level 3,Closed,"Barton, Allison",ARGOSY UNIVERSITY HONOLULU,02179905,21702364,HONOLULU,HI,1/31/14,3/20/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Montgomery GI Bill - Selected Reserve (MGIB-SR) (Ch. 1606)
VA1300,Level 3,Closed,"Griffin, Bridget",STRAYER UNIVERSITY,,21000914,Indianapolis,IN,1/31/14,3/11/15,No Response, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1301,Level 3,Closed,"Smith, Richard",GRAYSON COUNTY COLLEGE,00357000,14908443,DENISON,TX,1/31/14,3/20/14,Invalid," Other, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA1302,Level 2,Closed,"Upshaw, Ladina",ITT TECHNICAL INSTITUTE/COLUMBIA,00732961,24082440,COLUMBIA,SC,1/31/14,3/10/14,Invalid," Quality of Education, Other", Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA1305,Level 3,Closed,"Holbrook, Robert",FLORIDA KEYS COMMUNITY COLLEGE,00148500,14912410,KEY WEST,FL,1/31/14,8/7/14,Resolved," Release of Transcripts, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1306,Level 3,Closed,"Beamon, Lakita",THE GEORGE WASHINGTON UNIVERSITY @SMHEC,00144400,31900220,California,MD,1/31/14,2/26/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA1307,Level 3,Closed,"Smith, Richard",SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,00767800,24928436,TULSA,OK,1/31/14,3/20/14,Invalid," Student Loans, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA1308,Level 3,Closed,"Beamon, Lakita",UNIVERSITY OF MAINE - AUGUSTA,00676000,11000719,Augusta,ME,1/31/14,3/17/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA1309,Level 3,Closed,"Smith, Richard",FLORIDA STATE COLLEGE AT JACKSONVILLE,00148400,11969110,JACKSONVILLE,FL,1/31/14,3/20/14,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA1310,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF THE DISTRICT OF COLUMBIA - COMMUNITY COLLEGE,00144100,14020609,WASHINGTON,DC,1/31/14,2/19/15,Resolved, Other, Veterans Retraining Assistance Program (VRAP)
VA1311,Level 3,Closed,"Holbrook, Robert",MIAMI-DADE COLLEGE,00150600,11839210,MIAMI,FL,1/31/14,2/18/15,Resolved," Transfer of Credits, Change in degree plan/requirements", Veterans Retraining Assistance Program (VRAP)
